COD_PAI4;COD_SAL;CANTI;FOBDOL;FOBPES
GTM;CTG;16041,6;43557,4;182375269,4
GTM;CTG;10;702;3079435,32
GTM;CTG;8;480,16;2106298,66
GTM;CTG;61,52;242,54;1063940,51
GTM;CTG;98;11952,17;52430106,05
GTM;CTG;33;2740,28;12020676,66
GTM;CTG;1,51;5;21194,25
GTM;CTG;6;30;127165,5
GTM;CTG;17;34;144120,9
GTM;CTG;51;5912,52;25126495,36
GTM;CTG;39720;79317;334122862,5
GTM;CTG;36240;76104;320588100
GTM;CTG;1020;1734;7304475
GTM;CTG;180;765;3222562,5
GTM;CTG;106049,96;172712,65;729888497,2
GTM;CTG;2414,43;8960,82;37747454,25
GTM;CTG;18156,6;32880;138996583,2
GTM;CTG;547;196,92;832457,63
GTM;CTG;19760,4;35813,65;150472124,9
GTM;CTG;25010180;3501425,2;14817926404
GTM;CTG;22680;38487,3;168830699,4
GTM;CTG;2545,64;28385,26;121868013,6
GTM;CTG;110,48;5076,41;21698158,5
GTM;CTG;205,4;8379,31;35946848,56
GTM;CTG;21,87;227,61;953005,33
GTM;CTG;96,72;2728,96;11426182,8
GTM;CTG;6412,29;57010,51;239946065,3
GTM;CTG;142,59;473,78;1983721,59
GTM;CTG;143,43;690,15;2889664,95
GTM;CTG;252,18;1232,22;5159317,46
GTM;CTG;5514,4;24756,8;107924793,9
GTM;CTG;0,83;50,11;219815,53
GTM;CTG;5;12817,32;55875824,8
GTM;CTG;2;21670,68;94471162,39
GTM;CTG;385,49;1937;8236298,33
GTM;CTG;1184;5574,48;23340403,5
GTM;CTG;2222,1;11165,32;47475945,51
GTM;CTG;83,31;418,6;1779924,87
GTM;CTG;3220;70768;300911905,1
GTM;CTG;24,87;315,32;1383201,63
GTM;CTG;321,7;6330,71;26934420,31
GTM;CTG;140,72;2078,32;9001102,17
GTM;CTG;166,4;2109,45;9253439,93
GTM;CTG;9,08;249,19;1043361,02
GTM;CTG;48,57;615,66;2700691,09
GTM;CTG;116,19;1472,89;6461067,64
GTM;CTG;2,79;92,52;387382,15
GTM;CTG;1151,86;14602,25;64055105,98
GTM;CTG;1793,91;26238,48;113220636,1
GTM;CTG;1414,56;3735,91;15642292,51
GTM;CTG;601,36;4285,42;17943096,38
GTM;CTG;2914,75;17519,28;73614544,73
GTM;CTG;5,91;74,98;328911,76
GTM;CTG;65,37;828,74;3635400,6
GTM;CTG;6,16;78,13;342729,74
GTM;CTG;124,39;625;2657556,25
GTM;CTG;1092,11;8356,36;36428715,78
GTM;CTG;120;306,2;1301989,95
GTM;CTG;311838;103956,27;435265942,1
GTM;CTG;2;5,16;22635,16
GTM;CTG;30;214,6;912498,51
GTM;CTG;36,75;281,2;1225863,28
GTM;CTG;11601,17;70497,89;298344955,5
GTM;CTG;113;50,35;220868,33
GTM;CTG;138,4;695,4;2956903,38
GTM;CTG;2;0,17;745,73
GTM;CTG;80,81;1024,42;4493782,23
GTM;CTG;2;4,49;19696,1
GTM;CTG;50;276;1173576,84
GTM;CTG;723;25541;111343435,4
GTM;CTG;30;534,21;2328835,07
GTM;CTG;300;820;3486713,8
GTM;CTG;65;1096,35;4779428,19
GTM;CTG;8;15,57;67875,85
GTM;CTG;64;230,12;978490,95
GTM;CTG;190;532,9;2265938,76
GTM;CTG;2300;10340,53;45360389,32
GTM;CTG;35;43,62;182637,37
GTM;CTG;540;1253,8;5331270,44
GTM;CTG;100;315;1339408,35
GTM;CTG;8633,38;52164;220204588
GTM;CTG;5267,6;16017,04;67614172,48
GTM;CTG;1402,46;7046,92;29964138,06
GTM;CTG;790;9196,27;38827479,59
GTM;CTG;2694;52042,21;219319121,4
GTM;CTG;968;8899,94;37536377,12
GTM;CTG;22809,6;494208;2080811716
GTM;CTG;32;466,78;1966310,75
GTM;CTG;2;1306,2;5514893,95
GTM;CTG;30;2209,8;9329974,48
GTM;CTG;130;1647,8;6950878,45
GTM;CTG;100;2651;11192760,59
GTM;CTG;3440;13263,2;55991902,88
GTM;CTG;66;3592,22;15150812,17
GTM;CTG;297,06;7115;30077879,85
GTM;CTG;5633,63;21266,26;89900774,86
GTM;CTG;7603,2;164736;695414903
GTM;CTG;12;200;842500
GTM;CTG;12;480;2022000
GTM;CTG;24;4885,14;20707375,68
GTM;CTG;7;5769,84;24457486,28
GTM;CTG;882;3245,7;13758035,44
GTM;CTG;250;1731,41;7339187,27
GTM;CTG;1340;31295,98;132658964,8
GTM;CTG;159,48;3018,6;12828174,6
GTM;CTG;18;68163,71;287793318,3
GTM;CTG;3778,2;19303,54;82020741,46
GTM;CTG;600;3154,21;12786410,32
GTM;CTG;100;1350;5711323,5
GTM;CTG;204;1024,67;4153766,25
GTM;CTG;100;599,13;2428729,22
GTM;CTG;604;7251,49;29395800,09
GTM;CTG;1000;861,98;3494260,04
GTM;CTG;1000;776,85;3149163,45
GTM;CTG;1000;5257,01;21310656,85
GTM;CTG;60;344,14;1395060,96
GTM;CTG;9604,5;73595,76;312708384,2
GTM;CTG;125;31,25;131940,3
GTM;CTG;35;8,75;36943,28
GTM;CTG;50;12,5;52776,12
GTM;CTG;120;30;126662,7
GTM;CTG;777,99;273,25;1153686,07
GTM;CTG;40,32;0,75;3166,56
GTM;CTG;110;27,5;116107,47
GTM;CTG;243;60,75;256491,96
GTM;CTG;400;100;422209
GTM;CTG;200;50;211104,5
GTM;CTG;75;18,75;79164,18
GTM;CTG;3049,48;27287,36;114252449,2
GTM;CTG;38,64;1922,21;8048312,48
GTM;CTG;45,9;1938,04;8114592,85
GTM;CTG;15,96;196,29;821868,18
GTM;CTG;48,09;1417,76;5936175,29
GTM;CTG;897,81;5329,39;22314209,21
GTM;CTG;42,17;129,74;543222,67
GTM;CTG;197,54;982,16;4112313,74
GTM;CTG;125,83;822,36;3443229,54
GTM;CTG;172,92;814,69;3411115,16
GTM;CTG;160100;17321,19;73651258,78
GTM;CTG;61;1338,93;5606113,29
GTM;CTG;6,06;442,88;1854342,98
GTM;CTG;66,51;2578,67;10796917,06
GTM;CTG;401,21;3240,38;13567503,46
GTM;CTG;662,74;7552,25;31621346,26
GTM;CTG;43,09;121,99;510773,34
GTM;CTG;382,09;6628,95;27755479,92
GTM;CTG;429,05;1800,58;7539046,45
GTM;CTG;60000;3704,47;15751739,84
GTM;CTG;60000;1867,35;7940140,26
GTM;CTG;220;431,06;1804852,53
GTM;CTG;427,48;1685,4;7132562,23
GTM;CTG;4419,37;25629,5;108463275,1
GTM;CTG;1839,07;15644,51;65503719,81
GTM;CTG;4,56;188,49;789209,51
GTM;CTG;55,15;1546,79;6476425,19
GTM;CTG;24,38;274,75;1150380,99
GTM;CTG;58,77;1112,23;4656918,13
GTM;CTG;1262,84;17126,8;71710082,86
GTM;CTG;4795,2;27442,8;111246524,9
GTM;CTG;2086,56;13395,71;54302993,36
GTM;CTG;4047,84;22737,68;93693338,94
GTM;CTG;2;145536,07;618832467,9
GTM;CTG;4320;66826,32;282099959
GTM;CTG;600;9120;38418000
GTM;CTG;4800;67296;273277615,7
GTM;CTG;28;57382,88;241809734,8
GTM;CTG;108;1439,52;6085412,45
GTM;CTG;10573;33356,01;141008863,1
GTM;CTG;1,72;1582,27;6707005,18
GTM;CTG;635;8100;33377022
GTM;CTG;3119,96;10983,47;46702702,92
GTM;CTG;2567,95;7626,23;32427416,3
GTM;CTG;161,46;915,82;3894149,06
GTM;CTG;7507,62;12276,24;52199677,29
GTM;CTG;222,72;874,62;3718962,95
GTM;CTG;276,63;1791,66;7618299,56
GTM;CTG;45,79;358,24;1523268,72
GTM;CTG;77,8;1287,41;5474183,18
GTM;CTG;2842,13;8735,01;37142048,65
GTM;CTG;665,52;2334,05;9924590,66
GTM;CTG;864;1207,46;5134228,59
GTM;CTG;556,7;2145,42;9122518,91
GTM;CTG;51,41;439,27;1867815,57
GTM;CTG;16,42;258,79;1100398,37
GTM;CTG;2935,29;12457,41;52718836,24
GTM;CTG;12454,19;34909,23;150168254,3
GTM;CTG;178,66;851,6;3607974,91
GTM;CTG;18081,74;28781,54;124752076,4
GTM;CTG;514,32;1897,93;8082358,34
GTM;CTG;53,86;401,61;1750778,63
GTM;CTG;48,6;406,03;1673095,33
GTM;CTG;164,49;948,9;3910056,31
GTM;CTG;2455,34;8969,95;38415414,56
GTM;CTG;532,66;4845;20988770,09
GTM;CTG;4912,27;14124,02;58969433,76
GTM;CTG;700,99;2682,67;11531895,28
GTM;CTG;552;785,48;3424221,51
GTM;CTG;228,57;1118,28;4759254,95
GTM;CTG;178,71;1186,89;4989329,25
GTM;CTG;4428;15409,44;64934917,87
GTM;CTG;58,37;488,17;2011563,06
GTM;CTG;1556,1;20556,41;86791013,07
GTM;CTG;1755;19294,98;81465142,1
GTM;CTG;1378;8695,03;36951355,94
GTM;CTG;531;2594,76;11026977,51
GTM;CTG;132;1714,75;7287190,22
GTM;CTG;2173;4452,18;18920473,86
GTM;CTG;18709;36306,32;154291331,2
GTM;CTG;2792,41;13249,5;56306532,63
GTM;CTG;49,76;198,52;843652,42
GTM;CTG;63,06;641,02;2724149,1
GTM;CTG;12,06;129,42;549997,46
GTM;CTG;1164;9447,19;40147817,81
GTM;CTG;5,5;32,17;136713,17
GTM;CTG;5;185,55;788533,69
GTM;CTG;18;2275,61;9670682,57
GTM;CTG;2999;11837;50303817,27
GTM;CTG;20;20,22;85929,13
GTM;CTG;8;953,17;4050696,08
GTM;CTG;8;793,51;3372187,38
GTM;CTG;2412,04;26909,61;113356732,1
GTM;CTG;3199,01;70350,47;296351354,9
GTM;CTG;1943,56;5836,72;24692885,95
GTM;CTG;1824,98;6124,69;25911174,73
GTM;CTG;133,05;589,11;2492294,65
GTM;CTG;1728;2323;9827707,03
GTM;CTG;224,74;782,12;3308844,68
GTM;CTG;51,41;343,89;1454864,47
GTM;CTG;23,33;218,68;925149,79
GTM;CTG;100,8;399,06;1688267,22
GTM;CTG;316,47;3692,39;15621062,03
GTM;CTG;614,44;1943,89;8223840,46
GTM;CTG;397,42;1425,56;6030988,38
GTM;CTG;430,94;1452,95;6146864,79
GTM;CTG;1000;7193,5;31555438,71
GTM;CTG;3000;5109,5;22413639,27
GUF;CTG;23040;17280;73476115,2
GUF;CTG;5610,84;14950,8;62119676,95
GUF;CTG;725,76;1881,6;7817935,1
GUF;CTG;270;874,8;3634741,51
GUF;CTG;30;3;12464,82
GUF;CTG;100;2;8309,88
GUF;CTG;30;6;24929,64
GUF;CTG;18,91;37;153732,78
GUF;CTG;20;4;16619,76
GUF;CTG;252;68967,36;302536359,4
GUF;CTG;23040;19840;84300160
GUF;CTG;23040;32000;135423040
GUF;CTG;617,3;1499,26;6315632,75
GUF;CTG;24960;24960;104507769,6
GUF;CTG;11498,4;28836,15;121472281,9
GUF;CTG;2161,44;6763,2;28489980
GUF;CTG;22608;31400;133440894
GUY;CTG;75690;72956;307975728,7
GUY;CTG;88;21679,24;95099454,93
GUY;CTG;163;36660,4;155810473,8
GUY;CTG;49;13038,83;55179937,39
GUY;CTG;0,42;27,4;115685,26
GUY;CTG;80;258,17;1090016,97
GUY;CTG;4;113,54;479376,09
GUY;CTG;1469;1306,6;5516582,78
GUY;CTG;0,1;29,37;124002,78
GUY;CTG;475;242572,96;1024164869
GUY;CTG;3200;2951,6;12461920,84
GUY;CTG;94,5;1462,71;6175693,26
GUY;CTG;20;164,8;695800,43
GUY;CTG;0,46;36,5;154106,28
GUY;CTG;1;91,84;387756,74
GUY;CTG;2;43,39;183196,48
GUY;CTG;1;16,92;71437,76
GUY;CTG;2;10,57;44627,49
GUY;CTG;1;6,2;26176,95
GUY;CTG;298;2113,59;8923767,19
GUY;CTG;2;51,01;215368,8
GUY;CTG;100;169,23;714504,29
GUY;CTG;15;14,76;62318,04
GUY;CTG;6;14,17;59827,01
GUY;CTG;2;20,96;88495
GUY;CTG;1,72;128,93;544354,06
GUY;CTG;3;98,35;415242,55
GUY;CTG;1;84,25;355711,08
GUY;CTG;5;3156,18;13325676
GUY;CTG;1;544,56;2299181,33
GUY;CTG;2;99,96;422040,11
GUY;CTG;1;19,48;82246,31
GUY;CTG;767;2531,63;10688769,7
GUY;CTG;2;49,49;208951,23
GUY;CTG;2;207,01;874014,85
GUY;CTG;1;1082,25;4569356,9
GUY;CTG;18000;36000;146189880
GUY;CTG;2000;3900;15837237
GUY;CTG;88;24657,6;104089346,1
GUY;CTG;2931,26;13946,5;58883378,18
GUY;CTG;19012;18641,08;81772079,99
GUY;CTG;57036;54331,76;221311583,1
GUY;CTG;36848;113224,64;458985516,6
GUY;CTG;20700;86003;348635521,3
GUY;CTG;20244;49318,2;199924146,4
GUY;CTG;20700;80207;340799543
GUY;CTG;18424;53664,16;228019015,8
GUY;CTG;248940;52790,67;231574720,5
GUY;CTG;397440;66540,56;291890812,9
GUY;CTG;346470;64167,04;260571441
GUY;CTG;260;1191,06;5027928,77
GUY;CTG;4161;28083,76;118552503,6
GUY;CTG;1;205583;851407603,7
GUY;CTG;135792;18667,47;75805422,2
GUY;CTG;247176;28413,32;120205675,7
GUY;CTG;92052;14890,34;62995221,3
GUY;CTG;6;141851;576032796,3
GUY;CTG;510234;41151,07;166816561,5
GUY;CTG;755700;50232,12;203628958,8
GUY;CTG;82164;42493,11;180553224,4
GUY;CTG;31968;7582,08;32216257,92
GUY;CTG;24000;103168,88;435516078,3
GUY;CTG;26880;10339,2;43931260,8
GUY;CTG;53760;20678,4;87291590,97
GUY;CTG;80640;34137,6;148819453,4
GUY;CTG;22797;94723,5;399931142,1
GUY;CTG;245;20;84441,8
GUY;CTG;9544;15605,7;66042854,22
GUY;CTG;23509,8;63937,96;276343870,5
GUY;CTG;5220;17700;77643882
GUY;CTG;2872,8;11411,4;50057931,92
GUY;CTG;2193,45;9078,1;39507460,53
GUY;CTG;14114,78;41997,47;175422740,2
GUY;CTG;2264,64;5537,9;22934825,19
GUY;CTG;12533,04;38268,9;158487970,5
GUY;CTG;12495,2;32538,58;134756251,4
GUY;CTG;0,5;2,6;10767,71
GUY;CTG;14;40,94;169550,13
GUY;CTG;1;77,7;321789,11
GUY;CTG;10;73,47;304270,85
HTI;CTG;15200;37123,41;162847777,7
HTI;CTG;8400;12465,01;51363569,5
HTI;CTG;7600;18326,56;75516789,66
HTI;CTG;2;6150;25341813
HTI;CTG;1;9483;39075839,46
HTI;CTG;12;4536;18691132,32
HTI;CTG;2;2900;11949798
HTI;CTG;1;4087;16840973,94
HTI;CTG;2729;24607,71;107945657,1
HTI;CTG;1500;44766,33;189007474,2
HTI;CTG;1720000;19006,99;80760700,51
HTI;CTG;21420;40950;172501875
HTI;CTG;2674;47410,02;207971638,3
HTI;CTG;6714,58;15217,12;63020637,28
HTI;CTG;12939,83;29317,08;121414634,6
HND;CTG;46000;53360;220986704,8
HND;CTG;60450;225624,76;952296041,9
HND;CTG;22000;94213,24;390177538,5
HND;CTG;76000;188907,29;793339739,8
HND;CTG;18400;42849,42;180566170,4
HND;CTG;1163;81496,54;343423974,7
HND;CTG;1800;12900;53155998
HND;CTG;58,8;276,6;1176128,09
HND;CTG;16240;58381;242569552,1
HND;CTG;2;142,3;605072,4
HND;CTG;4685,79;21640,42;92017013,47
HND;CTG;70,56;256,84;1092106,79
HND;CTG;98,64;529,2;2250206,02
HND;CTG;6300;18649,59;78588812,77
HND;CTG;21,6;306,94;1305136,5
HND;CTG;24000;138331,2;574757836,1
HND;CTG;224585;16254,65;67537095,47
HND;CTG;2100;205,8;875080,12
HND;CTG;15,4;187,5;761405,62
HND;CTG;650;12094,98;49838816,48
HND;CTG;1800;2322;9784838,34
HND;CTG;137,85;1678;6814072,74
HND;CTG;1000;52690,1;217115879,9
HND;CTG;500;740;3005014,2
HND;CTG;49;11008,56;44703890,69
HND;CTG;2465;4578,7;18593322,31
HND;CTG;31800;1356;5506485,48
HND;CTG;30;317,7;1290125,69
HND;CTG;1927;13140,25;54145976,95
HND;CTG;7,48;6,8;28914,21
HND;CTG;1921;57,63;237471,33
HND;CTG;47;38308,16;155562925,4
HND;CTG;61;16412,26;66647397,77
HND;CTG;3;643,58;2613468,97
HND;CTG;4483;25587,04;107367688,3
HND;CTG;1896;7490,34;31503426,15
HND;CTG;3777;19344,99;81089779,63
HND;CTG;2900;12817,81;53668298,64
HND;CTG;14;457,48;1927806,99
HND;CTG;55367,49;317232,51;1335833099
HND;CTG;288;141,99;598132,87
HND;CTG;1580;1130,15;4760756,87
HND;CTG;1200;2160;9099000
HND;CTG;780;6164,54;25968124,75
HND;CTG;8848,45;20291,99;85782155,6
HND;CTG;452,55;1570;6637002,3
HND;CTG;10946;24248,29;102145921,6
HND;CTG;27;656,64;2775873,36
HND;CTG;104;1168,26;4938690,64
HND;CTG;16;398,4;1684192,17
HND;CTG;241;4847,73;20493245,32
HND;CTG;21;622,59;2631930,74
HND;CTG;12;367,56;1553819,46
HND;CTG;36;834,39;3527291,94
HND;CTG;148;3461,22;14631926,81
HND;CTG;31;764,55;3232051,02
HND;CTG;9;216,36;914638,1
HND;CTG;36;643,83;2721720,5
HND;CTG;134;2418,93;10225760,49
HND;CTG;12;343,44;1451854,82
HND;CTG;5502;91333,2;400647695,1
HND;CTG;19,6;15;63187,5
HND;CTG;2,8;2;8425
HND;CTG;15;15;63187,5
HND;CTG;0,01;4;16850
HND;CTG;2679;238,9;1006366,25
HND;CTG;1150;39;164287,5
HND;CTG;2920;49,4;208097,5
HND;CTG;216;591,76;2492789
HND;CTG;50;37,5;157968,75
HND;CTG;780;1739,4;7391945,57
HND;CTG;5419;24848,31;105598111,5
HND;CTG;347,33;1540,71;6513182,04
HND;CTG;2000;2980;12579742,2
HND;CTG;1877,13;8326,71;35200250,58
HND;CTG;6800;6121;25839128,19
HND;CTG;340;499,8;2109850,72
HND;CTG;4300;4850;20473741,5
HND;CTG;146,92;651,74;2755159,15
HND;CTG;719,3;3190,71;13488375,54
HND;CTG;227,17;1007,71;4259983,17
HND;CTG;252,87;1121,71;4741905,63
HND;CTG;359,2;8181;34535191,59
HND;CTG;450,33;1997,61;8444676,53
HND;CTG;1500;415;1751876,85
HND;CTG;23980;45622,6;192590787,4
HND;CTG;3700;6875;29022056,25
HND;CTG;400;1211;5112103,29
HND;CTG;140;1159,1;4893013,14
HND;CTG;310;4595,1;19397709,18
HND;CTG;70;439,8;1856567,32
HND;CTG;29,1;2652,8;11198503,39
HND;CTG;1300;1669;7045499,91
HND;CTG;40;40;168855,6
HND;CTG;40;16;67542,24
HND;CTG;20;18;75985,02
HND;CTG;30;15;63320,85
HND;CTG;2,13;25;105534,75
HND;CTG;1,28;45;189962,55
HND;CTG;20;18;75985,02
HND;CTG;2;16;67542,24
HND;CTG;30;3;12664,17
HND;CTG;30;12;50656,68
HND;CTG;10;5;21106,95
HND;CTG;10;2;8442,78
HND;CTG;40;12;50656,68
HND;CTG;46000;54855;233117842,1
HND;CTG;250000;46500;197578500
HND;CTG;2500;10227,53;43181552,13
HND;CTG;21000;85912,47;362730180,5
HND;CTG;4940;32809,8;139408840,2
HND;CTG;15200;38184,53;161420900,3
HND;CTG;37,32;602,2;2558747,8
HND;CTG;45,64;184,64;784535,36
HND;CTG;172,8;889,2;3758995,18
HND;CTG;7964,4;20883,42;88282360,87
HND;CTG;144;523,8;2214306,88
HND;CTG;638,4;2387,35;10092259,51
HND;CTG;565,2;1819,63;7692285,66
HND;CTG;2040;5210,5;22026815,59
HND;CTG;820;1959,8;8327190,2
HND;CTG;39800;45395,2;191617705,2
HND;CTG;1156,68;11107,29;46990612,14
HND;CTG;139,75;1971,78;8341832,18
HND;CTG;5808;2149,2;9131950,8
HND;CTG;2328;495,6;2105804,4
HND;CTG;13500;25961,92;109402752
HND;CTG;2074252;40966,84;172945760,3
HND;CTG;2031,48;6428,32;27313931,68
HND;CTG;8,58;1581,48;6719708,52
HND;CTG;84;68,88;292671,12
HND;CTG;1;7266,86;30803129,51
HND;CTG;3000;288,33;1225114,17
HND;CTG;90;194,4;826005,6
HND;CTG;44;155,76;661824,24
HND;CTG;396000;53521,32;226500620,6
HND;CTG;162,27;1658,88;7020330,39
HND;CTG;81,36;881,28;3729550,52
HND;CTG;1137,24;12337,92;52213707,3
HND;CTG;1092,88;17093,38;72338671,35
HND;CTG;1513,84;17557,73;74303786,62
HND;CTG;216;2128,8;9009017,73
HND;CTG;3864;65758,8;278289268,8
HND;CTG;3;91,33;386505,82
HND;CTG;1;4651;19682892,47
HND;CTG;814;178365,88;749437588,8
HND;CTG;44899;46448,92;197504988,2
HND;CTG;27859;69986,1;305097404,3
HND;CTG;45061;47429,22;200250435,5
HND;CTG;200;2400;9939432
